id_municipio,nombre_localidad
4,Costa Cristal
4,Alma Sol
4,El Jardín de los Ángeles
4,San Francisco (Javier Pérez Quintal)
4,Casa Lorimar
4,El Dorado
4,Ninguno
4,José Luis Andrade
4,Las Flores de Guadalupe
4,Las Carmelitas
4,Mis Cuatro Estrellas
4,Villamil
4,Ninguno
4,San José
4,San Juan
4,El Jarocho
4,Jeremías Córdova Domínguez
4,Miguel Palma Tamay
4,La Fogata
4,Jesús Martínez
4,Carámicua
4,U-Yumil-Ceh
4,Jorge Durán
4,Jorge Navarrete (Leydi)
4,El Encanto
4,El Magueyal
4,El Naranjal
4,Juan Manuel Várguez Ramírez
4,Juan Pedro Mercader
4,Paso María
4,Juan Sompaxtle
4,La Cruz Sangrienta
4,Chary
4,Kinichná
4,La Guadalupana
4,Chatis
4,Luis García Coria
4,Mala Noche
4,Manuel Manzo
4,La Noria
4,Manuel Villanueva
4,San Juan
4,La Isla
4,Máximo Canul
4,Estrella de Suerte
4,La Rosita
4,La Lupita
4,Fabián López
4,El Edén
4,Monasterio de Nuestra Señora de Guadalupe
4,El Naranjal
4,La Palma
4,San Ángel
4,Paraíso
4,San José
4,PIM Calderón
4,La Pasadita
4,Patricio
4,Las Tres P (Paulino Ponce Parra)
4,Joya Maya (Paytocal)
4,Pedro
4,Martín Haro
4,Pedro Sotero Guzmán
4,Pino Suárez
4,Los Piratas del Caribe
4,La Ponderosa
4,La Primavera
4,Grano de Oro
4,El Progreso del Hular
4,Punta Estrella
4,Punta Tam
4,Ninguno [Punto de Verificación Fitozoosanitaria]
4,Empedrados de Juan Sarabia [Quebradora]
4,Rancho Elizabeth
4,Hermanos Sánchez
4,La Esperanza
4,Antonio Ek
4,El Ramonal
4,Los Huevos Kenwich
4,Rancho Escondido
4,Rancho Gabriela
4,Rancho Oaxaca
4,Rancho Portillas
4,Los Reyes
4,Reynaldo Cantú Pérez
4,El Roble
4,Los Tres Hermanos
4,Santa Rosa (La Aguada)
4,El Sagrario
4,San Antonio
4,Margaret
4,San Cristobal Uno
4,San Fernando
4,San Jerónimo
4,La Aldea
4,San José
4,San Martín Tres
4,San Miguel
4,San Miguel
4,San Pedro
4,Sandwood Villas
4,Santa Fátima
4,Santa Lucía
4,Santa Rosa
4,Los Cocos
4,Santo Niño
4,La Borrega
4,El Socio
4,Teodoro
4,La Tortolita
4,Los Tucanes
4,Julio Geovani Cohuó Paredes
4,Wilbert
4,Wesby
4,San Enrique
4,Las Palmas
4,El Paraíso
4,El Naranjal
4,Altamira
4,Ángeles Unidos
4,Los Cascabeles
4,Efraín Regalado
4,Cayetano Wenceslao Quimé Cohuo
4,Gavilán
4,María Bonita
4,Grupo Nativos
4,San Carlos
4,El Oasis
4,Melchor
4,El Centenario I
4,Tres Hermanos
4,Joaquín Macías
4,Teresa Rojas Gualberto
4,Juan Sarabia
4,Gerardo
4,Los Lirios
4,El Mulato
4,Pino Suárez
4,Las Pulgas
4,La Esperanza
4,Rancho Escondido
4,Manuel Vega Herrera
4,Rancho Escondido
4,Unión de Guadalupe
4,Abel Cruz Sánchez
4,Alberto Zavala
4,Alejandro Cortazar
4,Unión [Club Deportivo]
4,Alfonso Magaña Guerra
4,Antulio
4,Benito Sánchez
4,Bernarda Montalvo
4,Los Martínez
4,Carmela Santos
4,Costa Azul
4,Ninguno [Caseta Fitozoosanitaria]
4,Los Ceibos
4,El Ciruelo
4,Constancio Collí
4,El Corozo
4,El Coyol
4,Las Cruces
4,El Barón [Deshuesadero]
4,Pedregales
4,ECOSUR
4,San Ramón
4,El Cedral
4,Las Gaviotas
4,La Guadalupana
4,Guadalupe Sánchez
4,San Manuel
4,El Huiro
4,San Ignacio
4,Las Palomas
4,El Manino
4,Ninguno
4,San Rafael
4,Ninguno
4,Buena Vista
4,Carlos López
4,Villa de Leyva
4,Golden Suites [Auto Hotel]
4,Jorge Mercader
4,El Paraíso
4,José Jesús
4,José Jesús Aguilar Ovando
4,José Rafael
4,Las Flores
4,Julio Caballero
4,La Karlita
4,Ramón
4,Chilapa
4,Rancho Libia
4,Loreto II
4,Lucio Moreno Rincón
4,Luis Crisanto Azamar
4,El Manantial
4,María Luisa Durán
4,Roberto Hernández
4,Mario Villanueva
4,Miguel Ángel Santos Poot
4,El Milagro del Siglo
4,La Roca
4,Los Naranjos
4,Los Nietos (Kilómetro Dieciséis)
4,Oscar Lagos
4,Oxtankah
4,San Clemente
4,El Paraíso Chico
4,El Pedregal (Kilómetro Cinco)
4,Perfecto Hoil
4,El Productor R
4,El Progreso
4,Las Pulgas Módulo Dos
4,El Puma
4,Ramón Aguilar
4,Ninguno [Relleno Sanitario]
4,El Negro
4,RM
4,La Rosa
4,Rubén Aguilando
4,El Búfalo
4,San Antonio
4,San Bernabé
4,San Isidro Dos
4,San José de la Torre
4,San Rafael
4,Santa Rosalía
4,Santiago Torres
4,El Jabín [Rancho]
4,Sergio Vargas
4,Siete Leguas
4,La Soledad
4,The Explorean Kohunlich
4,Los Tres Hermanos
4,Unidad Veintisiete
4,Valerio Chuayo Villamil
4,Jabín
4,Santa Cruz
4,Villa de Guadalupe
4,Administración Portuaria Integral
4,Mahahual [Aeropuerto]
4,Luna Floja (Alfonso Kayler)
4,Las Anonas
4,Atenea
4,Aventura Mahahual
4,El Cubano
4,Chac-Chí
4,Chaparral
4,Esperanza
4,Explorean Costa Maya
4,Félix Altamirano López
4,Guamúchil
4,Hermanos R
4,Chac Mool
4,Kon Hun Beach
4,Rodolfo Rosas
4,Rancho Viviana
4,Ninguno
4,Las Pitayas
4,Ninguno [Unidad de Servicios]
4,Cañón de Montaña
4,Los Caballos Aventureros
4,El Jordán
4,José Luis Catzín
4,Xavier Gamboa Villafranca
4,Rancho Israel
4,Kabah-Na
4,Kohunlich
4,El Jahuatal
4,El Makulí
4,Manuel Domínguez Góngora
4,Manuel Palma
4,Martín Reyes
4,Don Chabelo
4,Maya Palms Resort
4,San Diego
4,Montecristo
4,El Mostrenco
4,PIM
4,BA
4,Paytocal (Kilómetro Once)
4,Poca Cosa
4,Primero de Mayo
4,Casa de Madera
4,Los Mangos
4,Rancho Alegre
4,Roberto Salgado
4,El Esplendor
4,El Porvenir
4,San José
4,El Salvador
4,La Providencia
4,Sin Duda Villas
4,Costa Maya
4,Playa Uvero
4,El Tesoro
4,Tierra Maya
4,Trinidad Hernández
4,El Tucán
4,Las Uvas
4,La Victoria
4,Villa de Leyva
4,Alfredo Barradas Domínguez
4,Galeras
4,Loma Seca
4,Ninguno [Planta de Tratamiento]
4,Ninguno [Tratamiento de Aguas Residuales]
4,Tania Gabriela
4,Arsenio Padrón
4,Las Maravillas
4,Rancho Unido
4,Eduardo Ovando
4,Eduardo Sánchez
4,Pedro Pescador
4,La Fe
4,Casa de los Sueños
4,Guerreros
4,La Huerta de Alcalá
4,Ninguno
4,El Mercenario
4,Mejía Castellanos
4,Isidro García
4,Juan Hernández Rosales
4,Rancho Escondido Hermanos Magaña
4,Jung Matthee
4,Lucas Poot Cohuó
4,Nicolás Bravo
4,Gilberto González
4,San Isidro
4,PCM
4,Ramón
4,Las Tres Marías
4,Mahahual
4,Ninguno
4,El Paraíso
4,Nuevo Jesús
4,Ninguno
4,Ninguno
4,El Salto del Tigre
4,Los Mangos
4,Rancho Adulam
4,Los Tres Reyes
4,Santa Lucía
4,Punta San Ángel
4,La Esperanza
4,El Mameyal
4,Los Cascabeles
4,El Sacrificio
4,Las Tres Hermanas
4,Los Tres Pozos
4,La Unión
4,Tamazulita
4,Venecia
4,Balam Kú
4,Casa del Sol
4,La Concepción
4,Serenity
4,El Abuelo Félix
4,Mahahual [Gasolinera]
4,Granja Acuícola del Caribe
4,Las Hermanas
4,El Jabín
4,El Jardín de Palmira
4,Melissa
4,Kimmels
4,El Capricho
4,Maya Chan
4,Los Tres Amigos
4,Ninguno
4,Ninguno
4,MACROVI
4,Casa de Paloma
4,Matehual
4,Casa Tranquila
4,Montealbán
4,El Oasis
4,La Palapa Campestre
4,El Placer
4,Rancho Escorpión
4,Rancho Maya
4,El Rincón
4,Ninguno [Servicio Internacional de Tratamiento Cuarentenario]
4,CFE [Subestación]
4,Travel Inn
4,Wilberth Smith
4,Bougain Villa
4,Margarita del Sol
4,Maya Luna
4,Playa Maya
4,San Juan
4,El Cerro
4,El Jobo
4,Los Ilegales
4,San Juan
4,El Bronco
4,El Melón
4,El Progreso
4,Rancho Rafael
4,Albin Casa del Mar
4,Casas de Xac Zil Ha
4,Las Chachalacas
4,Casa Escondida
4,Casa Caracola
4,El Oasis
4,Rogelio Bello Hernández
4,Santa Rosa
4,Maya Pax
4,Rancho Gabriela
4,Dos Hermanos
4,Los Compayitos
4,La Casa Playa
4,La Luna
4,Los Tres Castillo
4,Los Camilos
4,El Arco Maya
4,Chumbec
4,Las Cicadas
4,El Esfuerzo
4,Don Saba
4,Los Dos Potrillos
4,Dos Pozos
4,Francisco Ramírez
4,El Gaucho
4,Rancho Guzmán
4,Isaac
4,Jaime Peraza
4,Jorge Caamal
4,Carlos Soberanis
4,Los Lirios
4,Ninguno
4,Ninguno
4,Ninguno
4,Las Margaritas
4,Alborada
4,La Candelaria
4,Las Palmas
4,La Perla
4,El Potrillo
4,La Primavera
4,Progreso
4,El Zuubim
4,La Virgen
4,Aurelio Uh Xool
4,La Herradura
4,Sac-Ha
4,Nicolás Bravo
4,Armando Poot
4,Panto-Ha [Balneario]
4,Nuevos Inicios [Campamento]
4,Akal-Ki [Centro Holístico]
4,Chacbel-Ha
4,Matías Reyes
4,El Marino
4,Tomza [Gasera]
4,Los Gavilanes
4,Las Glorias
4,Grúas Jaswor
4,Jesús Ceja López
4,José López Zambrano
4,Laguna Bonanza
4,Ninguno (Kilómetro Dos Punto Tres)
4,Dany
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Luis López
4,María Aída Guillen
4,Las Peñas
4,Polo Medina
4,La Potranquita
4,Rancho Chabela
4,Rancho David
4,Num Ka'an [Rancho]
4,Rancho Paquita
4,Rancho Wayac
4,Raymundo May Azcorra [Chilango]
4,San Isidro
4,Don Marcos
4,Santa Lucía
4,Santa Martha
4,Santa Rita
4,El Tata
4,Tuxpeño
4,La Veleta
4,Los Abuelos
4,Acapulquito
4,Agua Clara
4,Alma Caribe
4,Aragón
4,La Aurora
4,Las Auroras
4,La Bendición
4,Benito Juárez
4,Beto Ramírez
4,Bills Place
4,Billy Green
4,Las Bugambilias
4,Villa Blanca
4,Casa Blanca
4,Casa Colibrí
4,Casa Dolphin
4,La Luz Azul del Caribe
4,Casa Milagro
4,Casa Nico Linda
4,Villa Costa Maya
4,Santa Julia
4,Central Flores
4,Chícharo
4,Los Cinco Hermanos
4,Ciricote
4,Ciricote Dos
4,El Cocal
4,Los Cocos
4,El Cocoyol
4,Colonia Electricista
4,El Compadre
4,Los Coquitos
4,Las Cruces
4,David Mosqueda
4,La Distancia
4,El Divino Niño
4,Eben Ezer
4,La Estrella
4,Evaristo García
4,Ex-Aserradero
4,Doña Carmen [Finca]
4,El Huaxín
4,Germán Angulo
4,Gilberto Pérez
4,Los González
4,Gualas
4,La Güera
4,Hacienda Bahía
4,Sarampión
4,Hermanos Rosas
4,Herradura
4,Honorio González
4,Isidro Navarrete
4,Iván
4,Los Jardines
4,Joaquín
4,José Luis
4,Joselino Caamal
4,Juan Diego
4,Kilómetro Seis Punto Cinco
4,Kin-Ha
4,Langosteros del Caribe
4,Lanschu
4,El Laurel
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Kilómetro Cinco
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,La Bendición
4,Lorenzo Furio
4,La Lulita
4,Luz Balam
4,Los Mangos
4,Manuel Alonzo
4,Manuel Interian
4,Maple Luna
4,Mar Cambio
4,Mario
4,Marlboro
4,Los Medina
4,Mi Cruz
4,Mi Parcelita
4,Las Mil
4,El Milagro de Dios
4,Mío Maya
4,El Mirador
4,Mirador
4,El Mirador
4,Moncho
4,El Moorah
4,El Naranjo
4,La Natividad
4,Nido de Águila
4,Nueva Esperanza
4,Pablo Moreno
4,Pablo Moreno
4,Los Palomos
4,La Pantera Brava
4,El Pensamiento
4,Las Piedras
4,Las Piedras
4,Los Pinos
4,Pista Dos
4,Ninguno [Policía Municipal]
4,El Poquitito
4,El Potrillo
4,Los Potrillos
4,Rancho Agropecuario
4,Rancho Aromas
4,Rancho Arrayanes
4,Rancho Chobis
4,Rancho Cholo
4,Rancho Dindin
4,Rancho Milagros
4,Don Mayito
4,Rancho Pedregal
4,Rancho Tranquilo
4,Recicladora
4,Rosa Gómez
4,La Rosita
4,Samaritana
4,San Antonio
4,San Felipe
4,San José
4,San Judas Tadeo
4,San Lázaro
4,San Luis
4,Santa Sofía
4,Los Sauces
4,Saúl
4,Sinaí
4,Los Piojos del Sur
4,Las Tres Cruces
4,Los Tres Gómez
4,Los Tres Valles
4,El Triunfo
4,El Tucán de Sacxán
4,Ya'axché Nah
4,El Turix
4,La Vaca Pinta
4,Veinticuatro de Julio
4,Vermen
4,Villa Águila
4,Villa Alejandra
4,Villa Cariño
4,La Esmeralda
4,Villa Ixchel
4,Villa Tamar
4,Tumben Kin
4,Xabelita
4,Xmakil
4,Yaax-Ha
4,El Yanet
4,El Zapote
4,El Zaspa
4,Ninguno
4,El Edén
4,Fraternidad Antorchista
4,Mártires Antorchistas
4,Paraíso
4,Alcaldía Mahahual [Kilómetro Cincuenta y Cuatro]
4,Alfredo López Cruz
4,Alma Plena [Restaurante]
4,Baby Quintal
4,Belhá [Vivero Forestal]
4,Bonifacio Alejo
4,CAPA [Cárcamo Mahahual]
4,CAPA [Planta Purificadora de Agua Potable]
4,Capitán Carlos Tellos
4,Casa Amarilla
4,Casa Bella
4,Casa BP
4,Casa Bruce y Eva
4,Casa de Cocos [Kilómetro Quince]
4,Casas Chinchorro
4,Ciro Marín López
4,Cochi
4,David Randal
4,Don Porfirio
4,Dr. Primo Medina
4,Ebén Ezer [Campamento]
4,El Barril [Minisuper]
4,El Cerrito [Trituradora]
4,Casadía
4,El Diluvio
4,El Gallo Giro
4,El Manantial
4,El Mirador
4,El Pinito
4,Flor del Mar
4,Gabina Aguilar Acevedo
4,Grúas de Quintana Roo [Corralón]
4,IPAE
4,Jerry y Jan Parint
4,Jorge Polanco
4,José Escudero
4,José Rojas
4,Juan Manuel Barrera Gómez
4,Kaanjá
4,Kayal Hermanos Martín
4,Koo Kun
4,La Cabaña de Papá Moso
4,La Condesa
4,La Despeinada de Jaba
4,La Gloria
4,La Luz
4,La Media Luna
4,La Nena Godoy [Cabañas]
4,La Roca
4,La Tía
4,Las Artistas
4,Las Camelinas
4,Las Isabeles
4,Las Manzanitas
4,Leticia Romero
4,Loma de Lobo
4,Los Cocos
4,Los Cuates
4,Los Dos Hermanos
4,Luis Enrique Mercader Rodríguez [Quebradora]
4,Playa Maya
4,Mario Rivero
4,Market Express
4,Maya Kaan
4,Mayaz [Granja]
4,Mi Ranchito
4,Miguel Ángel Servín Ramírez
4,Milagros
4,Montaña a la Mar
4,Monte de los Olivos [Vivero]
4,Néstor Lagos
4,Benjamín Gutiérrez
4,Trella González
4,Ninguno
4,Caritas Cabañas
4,Luna Azul
4,La Lussiernaga
4,Gastón Alegre López
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno [Campo de Tiro]
4,Ninguno [Trailer Park]
4,Oaxaco
4,Okey [Minisuper]
4,Pinolillo
4,Playa Paraíso
4,Puerta del Sol
4,Puerto Ángel
4,Punta Herradura
4,Alejandra [Rancho]
4,Dragonfly
4,Rancho JA
4,Rancho Kanik
4,Rancho Paola
4,Potenciano [Rancho]
4,Rancho Vitache
4,Recicla Centro
4,Refugio (El Dos)
4,Régulo González
4,Rodolfo Valle Villaseñor
4,Sagrado Corazón
4,San Arturo
4,San Caralampio
4,San Francisco
4,San Miguel Arcángel
4,San Rafael
4,San Virgilio
4,Santa Isabel
4,Santa Patricia
4,Sapito
4,Silver Star (Richard Hselen)
4,Kilómetro Seis Punto Cinco
4,Tino Zamora
4,Villa Bethel
4,Villa Lolita
4,Villa Sonrisa
4,Tzotzil
4,Ayar [Rancho]
4,Buena Fe
4,Casita Verde
4,Chilam Balam
4,Crucero de Caobas
4,El Amate
4,El Cocal
4,El Diamante [Rancho]
4,El Paso del Toro
4,El Progreso
4,El Rojo [Rancho]
4,Gavilanes
4,Giltesulis
4,Guadalupe
4,Hermanos Aguilar [Kilómetro Quince]
4,Juan López
4,La Aguadana
4,La Lagunita
4,Las Isabeles [Rancho]
4,Las Palmas [Rancho]
4,Las Tres Cruces
4,Los Coquitos [Rancho]
4,Los Reyes [Minisúper]
4,Los Tres Robles
4,Ninguno
4,Ninguno
4,Ninguno
4,Ninguno
4,La Anita
4,Ninguno
4,Ninguno
4,El Pavo Real
4,Ninguno
4,Ninguno [Tienda de Artesanías]
4,Nuevo Zacualpan [Rancho]
4,Procitrus S.A. de C.V.
4,Rafael Cetina
4,Rancho Grande
4,San Felipe
4,San Lucas [Rancho]
4,San Martín
4,Santa Isabel
4,Santa Martha
4,Santiago Ramírez
4,Villa Anilú (San Benito)
4,Ya'ab Kuxtal
4,Benjamín Canché Gil
4,Bonanza
4,Cándido Sansores Gamboa
4,Dzidz Yah
4,Eduardo Madera
4,El Cielo
4,El Fénix
4,El Lirio
4,Gabino Poot
4,Imperio Maya
4,Isaías León
4,Isla Paraíso
4,Kilómetro Seis
4,La Doña
4,La Grulla
4,La Magnífica Guadalupe
4,La Playita
4,La Rosita
4,La Sabana
4,La Sarteneja
4,Leonardo Xool
4,Ninguno [Rancho]
4,Punta Juanita
4,San Jorge
4,Santa Teresa
4,Vicente de Jesús Díaz Calderón
4,Villa Marili
4,Don Enrique
4,Don Vicente
4,Juan Borges
4,Ladislao Sboroda
4,Los Rápidos
4,Los Tres Hermanos
4,Pedro García
4,San Ángel
4,San Salomón
4,Agustín
4,Antonia Ramírez
4,El Paraíso (Kilómetro 245.5)
4,El Regalo
4,El Tío
4,Ernesto Aros
4,Evencio Hernández Cruz
4,Karenef
4,La Lomita
4,Las Siete
4,Manuel (El Pastor)
4,Marcos Hamilton
4,Santa María
4,Hermanos Flores Magón
4,Hermanos Pérez Rodríguez
4,Atlantis
4,Doña Fina
4,La Mar
4,María Elena
4,Playa Sirena
4,San José
4,Yax-Ché
5,Cancún
5,Alfredo V. Bonfil
5,Aeropuerto
5,Candelaria (Santa Julia)
5,Embotelladora del Caribe
5,La Esperanza
5,Nava
5,CONAGUA
5,Palmira
5,Cardenal
5,La Hacienda del Cielo
5,El Círculo
5,San Jorge
5,Las Hadas
5,Los Pinos
5,La Ilusión
5,ICA [Campamento]
5,Los Íñigo
5,Sensaciones
5,Monte de los Olivos
5,Los Naranjos
5,Los Panchos
5,Alicia
5,Chantaman
5,Rehollada
5,Rodmen
5,La Santa Cruz
5,San Miguel
5,Santa María
5,San Antonio
5,La Aurora
5,El Tucán
5,Los Vargas
5,Villas de Cancún
5,El Tiro Fijo
5,Sens [Motel]
5,Chilly Willys
5,Kilómetro Trescientos Tres
5,Las Arboledas
5,Huertos del Ramonal
5,Gabilei
5,El Colís
5,Rancho Jans
5,San José (La Gota de Oro)
5,San Felipe
5,Cárcamo Siete
5,Los Dos Hermanos J. y J.
5,Las Pollitas
5,Bosques del Caribe
5,Avance Agroindustrial
5,La Teresita
5,San Antonio
5,Benito Juárez
5,Cárcamo Uno
5,Captación Tres
5,Villas de Mora
5,Los Flamencos
5,El Orgullo
5,Xaximilco
5,Los Amigos
5,Deymi Marrufo
5,Planta Aeropuerto
5,Los Amaro
5,Pak-Luum
5,Balam
5,El Pedregal
5,Montalayos
5,El Jabalí
5,El Ana Bárbara
5,Cárcamo Seis (Captación Cuatro)
5,San Carlos
5,Los Girasoles
5,Río Nizuc
5,Figueroa [Grúas]
5,Divino Redentor
5,Ninguno
5,Lol Kaax
5,Los Tres Hermanos
5,San Judas Tadeo
5,Cárcamo Diez
5,Cárcamo Ocho
5,Multibodegas
5,Central de Abasto
5,Emiliano Zapata
5,Grupo Zeta
5,La Guadalupana
5,Hermanos Martínez
5,Agregados y Maquinaria del Caribe
5,Doña Marina
5,Cancún [Trituradora]
5,Jorge Millet
5,Los Amigos
5,Ricardo Fernández
5,Víctor Jiménez
5,El Ramonal
5,Construfoam
5,Lagos del Sol
5,La Virtud
5,San Miguel
5,Ninguno
5,César
5,Rincón del Ángel
5,Rancho Alegre
5,Kukulkán (Kilómetro Siete)
5,El Sauce y la Palma
5,Doble C
5,Mituchu
5,Las Perlas
5,Rancho Fernández
5,Rancho del Carmen
5,Los Reyes
5,Anabel
5,San José
5,José Enrique Manrique
5,Santa Rosa
5,Santa Ana (Kilómetro Doce)
5,Las Calandrias
5,El Tajonal
5,San Ramón
5,El Venado
5,Villa Laura
5,Un Nuevo Horizonte
5,Rancho Nuevo
5,La Carmelita
5,Los Dos Hermanos
5,El Faisán
5,El Edén
5,Ninguno
5,Maranatha
5,Don Armando
5,Moon Palace [Centro de Distribución]
5,Ninguno [Base del Sindicato de Taxistas]
5,La Primavera [Vivero]
5,Campestre Santa María
5,El Carajito
5,Cárcamo Nueve
5,La Consentida
5,Carsa
5,Las Coloradas
5,Dieselera de Cancún
5,Ninguno [Estación de Servicios del Caribe]
5,Las Arboledas
5,Ninguno [Carpintería]
5,San Ignacio
5,Las Palmas
5,Xamankán
5,Ninguno
5,La Finca [Hotel]
5,Ninguno [Gasolinera]
5,Tumben Sastal
5,María Isabel Tuz Hau
5,Mi Ranchito
5,Soluciones Walnut
5,El Cordobés
5,La Ceiba
5,Moon Palace
5,El Palmar
5,Paraíso de Dios
5,Corales [Planta de Tratamiento]
5,Agua Azul
5,Puerto
5,Person Enrejón
5,Eben Ezer
5,Quinta los Ranos
5,La Ponderosa
5,San Carlos
5,San Miguel
5,San Rafael
5,San Silvestre
5,Santa Cecilia
5,Los Tres Hermanos
5,El Tucán
5,Ninguno [Universidad la Salle Cancún]
5,Ninguno [Universidad Tecnológica de Cancún]
5,Vicente Baza Cásares
5,Virgen de Guadalupe
5,Ventura Park
5,San Isidro
5,Don Armando
5,La Primavera
5,Ninguno
5,Marcos Ayala
5,Pasión y Perjuicio
5,Rancho Alegre
5,Raúl Gómez Cruz
5,San Martín
5,El Zapote
5,Rancho Campana
5,El Tiempo
5,Ninguno
5,Las Luisitas
5,El Duende Maya
5,Soledad
5,Colonia Chiapaneca Siglo XXI
5,El Gallo
5,El Porvenir
5,María Estrella del Mar
5,Santa Fe
5,Ninguno [Universidad Anáhuac]
5,Grupo Integral del Caribe
5,CEMEX [Concretos]
5,Las Palmas
5,Águila Real
5,Agustín Figueroa
5,Agustín García Escalante
5,Calisureño
5,Campestre la Finca
5,David Adame
5,Divino Niño
5,La Gallega
5,La Ilusión
5,Kilómetro Doscientos Noventa y Nueve
5,Ninguno
5,Ninguno
5,Maquinaria García
5,El Niño de Atocha
5,El Pentatlán
5,La Primavera
5,San Armando
5,San Jorge
